5,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,35,40,45,50,55,60
1.280200882,1.394444187,1.513836912,1.111813957,1.833347545,1.178520438,1.837131548,1.674992255,1.419126531,1.399415484,1.142617958,1.236042663,1.572342377,1.399415484,1.744050981,1.833347545,1.166675711,1.359136072,1.073683217,1.559035997,1.69149504,1.476681876,1.798933374,2.651016171,1.317625906,1.550101619,2.502795638,2.988426679
1.054100725,1.213361054,0.645502228,1.65413226,1.166675711,1.047491878,1.166675711,1.532076569,1.572342377,1.545615064,1.369317009,1.201859742,1.184398382,1.389455104,1.911238973,1.467246112,0.927967921,1.624478317,1.674992255,1.409305469,1.184398382,1.142617958,1.424011663,1.263822371,2.279150056,1.840907773,1.821948383,1.775620077
1.550101619,1.20762409,0.666671835,1.258315494,1.399415484,0.866032117,2.220502646,1.23041146,1.69559564,1.369317009,0.687189598,1.15470949,1.759906316,1.536602655,1.903958036,1.532076569,1.15470949,2.182650395,0.754621278,1.504634171,1.258315494,0.978952599,1.715951659,1.572342377,2.048050164,1.759906316,2.094983755,2.003484744
1.285614018,1.779526837,0.687189598,1.783425038,1.291004457,0.905238725,1.624478317,1.5986229,1.559035997,0.978952599,1.840907773,1.136523952,1.572342377,1.532076569,1.27476476,1.269305357,1.263822371,1.932917235,1.389455104,1.247228797,1.443386862,1.424011663,1.837131548,2.426722108,1.532076569,1.907601978,1.699686347,2.024175325
1.269305357,1.047491878,1.25278441,1.258315494,2.017302044,1.291004457,1.394444187,1.65832525,1.594272898,2.182650395,1.545615064,1.649928613,1.354016897,1.343720041,1.624478317,1.703767233,1.476681876,1.269305357,0.857975829,1.142617958,1.201859742,1.32288591,2.214238874,2.041257276,1.732064234,2.254642354,1.982578244,2.000015504
1.047491878,1.348878294,1.136523952,1.027410298,1.124236845,1.269305357,2.40082866,1.559035997,1.23041146,1.428880093,0.645502228,1.452977578,1.201859742,1.462505402,1.859673883,1.443386862,1.269305357,1.027410298,1.84843708,1.399415484,1.837131548,1.224754366,0.897534425,1.889311987,3.02078491,2.037852341,1.518417367,1.829555716
1.099250685,1.201859742,1.312344819,1.649928613,1.404369182,1.513836912,1.67084109,1.972041882,1.929321106,1.379422806,1.184398382,1.099250685,1.328125083,1.572342377,0.874014149,1.462505402,1.649928613,1.32288591,0.763768537,1.903958036,1.369317009,1.280200882,0.978952599,3.358266313,1.950798441,1.740064574,1.354016897,2.560401764
1.27476476,1.433731992,1.105550167,0.935421598,0.79931145,0.79931145,1.399415484,1.433731992,1.359136072,1.759906316,1.364236037,1.896649149,1.105550167,1.443386862,1.280200882,1.118042656,1.399415484,1.711899819,1.476681876,1.594272898,1.419126531,1.457749274,1.201859742,1.419126531,1.457749274,1.837131548,1.755955904,2.877135054
1.572342377,1.060668394,1.554575226,1.333343669,0.677008449,0.912878006,0.666671835,2.121336788,1.863404426,1.471971555,1.522984046,1.559035997,1.124236845,2.236085312,1.500011628,1.32288591,1.105550167,1.645714229,1.092914893,1.280200882,2.088343536,1.142617958,1.620197734,1.5986229,1.624478317,2.010405265,2.17627768,1.989571487
1.33854191,1.572342377,1.27476476,1.504634171,1.184398382,1.136523952,1.17261303,1.15470949,1.732064234,0.78174202,1.224754366,1.291004457,0.94281635,1.236042663,1.771704703,1.943665699,1.532076569,1.775620077,1.33854191,1.258315494,1.649928613,1.509242556,2.11806059,2.339296275,1.414224525,1.878252505,2.071649875,2.147366434
1.500011628,1.317625906,1.247228797,1.241648327,1.17261303,0.986020941,1.236042663,1.399415484,1.258315494,1.594272898,1.20762409,1.513836912,1.236042663,1.17261303,1.56348404,1.637252917,1.364236037,1.364236037,1.428880093,1.384448043,1.666679587,1.641489025,2.584697106,1.825756012,1.476681876,1.541115447,2.204809851,2.088343536
0.920453887,0.971832849,1.247228797,1.404369182,1.166675711,1.27476476,1.27476476,1.457749274,1.379422806,1.384448043,1.56348404,1.438567527,1.907601978,1.394444187,1.312344819,1.160708021,1.950798441,1.950798441,0.905238725,1.333343669,1.307042394,1.567919465,1.541115447,2.111492945,1.943665699,1.364236037,2.46927454,1.859673883
1.296372482,1.190247298,1.15470949,0.735985778,1.527537073,1.080131823,1.196067613,1.32288591,1.080131823,1.317625906,0.745361771,1.394444187,1.291004457,1.409305469,1.384448043,1.48137722,1.263822371,1.25278441,1.48137722,1.615905812,1.312344819,1.389455104,1.649928613,1.69149504,1.620197734,2.359985338,2.872303589,1.5986229
1.073683217,1.060668394,1.184398382,1.795068851,1.532076569,1.532076569,1.263822371,1.258315494,1.086542157,1.821948383,1.328125083,1.471971555,1.504634171,1.285614018,0.920453887,1.374379196,0.912878006,1.787314738,0.772807532,0.920453887,1.649928613,1.17261303,1.751996585,1.567919465,2.17627768,1.452977578,2.664081879,2.823534279
1.213361054,1.399415484,1.433731992,1.241648327,1.559035997,1.504634171,1.559035997,1.359136072,1.763847881,1.870843196,1.662507666,1.178520438,2.017302044,1.751996585,1.806637621,2.251560135,1.118042656,1.554575226,1.17261303,1.476681876,1.263822371,1.443386862,1.957905198,1.495374796,2.432438776,1.779526837,1.572342377,3.2037553
1.384448043,1.27476476,1.32288591,1.047491878,1.581151087,0.697222094,0.874014149,1.073683217,1.602961098,1.21907102,1.006928303,0.905238725,1.399415484,1.48137722,2.386322009,1.699686347,1.914869059,2.426722108,1.15470949,1.364236037,1.957905198,1.099250685,1.732064234,1.950798441,2.731016105,2.511105995,2.131135163,2.571228035
0.978952599,1.637252917,1.142617958,1.142617958,1.27476476,1.633005821,1.414224525,1.17261303,1.602961098,1.307042394,1.30171837,1.111813957,1.389455104,1.399415484,1.81813278,2.153824694,1.343720041,1.559035997,1.65413226,1.852190256,1.972041882,1.130397093,1.32288591,2.903564407,1.607287586,2.303397016,1.744050981,2.61939258
1.118042656,1.763847881,1.178520438,1.099250685,1.448190159,1.467246112,1.81047745,1.17261303,1.649928613,1.184398382,1.545615064,2.315425281,1.67084109,1.142617958,1.903958036,1.443386862,1.291004457,1.15470949,0.94281635,1.047491878,1.433731992,1.196067613,1.258315494,2.192174733,2.359985338,1.443386862,2.127874051,1.881946221
1.136523952,1.550101619,1.589910994,0.889763418,1.21907102,1.054100725,2.303397016,1.148679634,1.666679587,0.707112263,0.78174202,0.993038972,2.179466367,1.178520438,1.328125083,1.184398382,1.343720041,1.645714229,0.745361771,1.21907102,1.471971555,2.044656541,1.452977578,2.371726631,1.409305469,1.972041882,2.773907666,3.113614419
0.897534425,1.099250685,1.15470949,1.086542157,0.986020941,1.080131823,1.25278441,1.307042394,1.674992255,1.771704703,1.922108666,1.989571487,1.190247298,1.732064234,1.452977578,1.433731992,1.448190159,1.968517228,1.72402677,1.594272898,1.424011663,1.296372482,1.414224525,1.787314738,2.330373307,1.779526837,2.429582124,2.36292613
1.328125083,0.964660553,1.559035997,1.047491878,2.169886249,1.27476476,1.554575226,1.95435505,2.094983755,1.748028298,1.23041146,0.935421598,1.236042663,1.572342377,1.476681876,1.736069013,1.369317009,1.500011628,1.522984046,1.166675711,1.795068851,1.092914893,1.79119599,2.114779317,2.508338935,1.536602655,1.72402677,2.664081879
1.027410298,1.060668394,1.559035997,1.25278441,0.971832849,1.148679634,1.317625906,1.092914893,2.371726631,1.81813278,1.160708021,1.633005821,1.291004457,1.666679587,1.424011663,1.213361054,1.541115447,1.81047745,1.15470949,1.241648327,1.56348404,1.111813957,1.783425038,1.086542157,1.554575226,2.682266949,2.201657869,1.419126531
1.343720041,1.263822371,0.95743453,1.21907102,1.419126531,0.978952599,1.190247298,1.748028298,1.433731992,0.993038972,1.369317009,1.196067613,1.404369182,1.81047745,1.33854191,1.452977578,1.541115447,1.929321106,1.086542157,1.649928613,1.328125083,1.17261303,1.27476476,1.986077944,1.840907773,1.178520438,2.223627915,2.61939258
1.080131823,1.006928303,1.559035997,1.374379196,1.006928303,1.384448043,1.328125083,1.69149504,1.369317009,1.666679587,1.806637621,1.728050175,1.394444187,1.69559564,1.32288591,1.184398382,1.457749274,1.296372482,1.67084109,1.404369182,1.33854191,1.359136072,1.490723541,3.238251641,2.020741607,1.359136072,2.104904807,3.492081544
1.241648327,1.328125083,1.073683217,1.178520438,1.550101619,1.62874765,1.536602655,1.581151087,1.448190159,1.509242556,1.213361054,0.986020941,1.404369182,1.867127516,1.58553709,1.495374796,1.802789613,2.048050164,1.56348404,1.443386862,1.72402677,1.567919465,1.21907102,1.581151087,1.404369182,2.527644742,2.700329557,1.504634171
1.040841068,1.285614018,1.545615064,1.840907773,1.27476476,1.269305357,1.307042394,0.726488789,2.034441707,1.467246112,1.374379196,1.21907102,1.545615064,1.379422806,1.414224525,1.763847881,1.637252917,1.15470949,0.964660553,2.088343536,1.989571487,1.932917235,1.775620077,1.641489025,1.201859742,1.518417367,2.671890636,2.666687339
1.541115447,1.23041146,1.550101619,1.554575226,1.247228797,1.624478317,1.486057728,1.067195646,1.25278441,1.296372482,1.545615064,1.30171837,1.379422806,1.060668394,1.867127516,2.36292613,1.798933374,1.389455104,1.178520438,1.184398382,1.607287586,1.419126531,1.399415484,2.114779317,1.728050175,2.006947988,1.438567527,1.527537073
1.504634171,1.080131823,1.389455104,1.111813957,1.8856327,1.073683217,1.190247298,1.333343669,1.925718263,1.285614018,1.369317009,1.527537073,1.666679587,1.359136072,1.641489025,1.404369182,0.920453887,1.545615064,1.343720041,1.736069013,1.806637621,1.067195646,1.576752884,1.462505402,1.748028298,1.56348404,2.091666281,2.560401764
1.317625906,1.567919465,1.369317009,1.369317009,1.006928303,1.000007752,1.118042656,1.312344819,1.732064234,1.389455104,1.054100725,1.699686347,1.428880093,1.467246112,1.060668394,2.251560135,1.190247298,1.086542157,1.462505402,1.196067613,1.703767233,1.428880093,0.88192394,1.572342377,1.328125083,2.236085312,2.967438639,2.648395294
1.034147487,0.905238725,1.196067613,1.389455104,0.716865996,1.317625906,1.433731992,0.920453887,1.247228797,1.178520438,1.027410298,0.927967921,2.044656541,1.467246112,2.50001938,1.467246112,1.130397093,2.182650395,1.763847881,1.751996585,1.414224525,0.905238725,1.58553709,1.092914893,1.736069013,1.006928303,2.294334435,3.259626471
1.247228797,1.130397093,1.148679634,1.285614018,1.296372482,1.374379196,1.72402677,1.711899819,1.707838367,1.348878294,1.190247298,1.576752884,1.348878294,1.196067613,1.703767233,1.328125083,1.30171837,0.920453887,0.95743453,2.051438173,1.81047745,0.94281635,1.020628638,1.8856327,1.536602655,2.229865313,1.687384475,2.426722108
1.241648327,0.927967921,1.148679634,1.034147487,0.978952599,1.263822371,0.94281635,2.254642354,1.744050981,1.509242556,2.085015497,1.369317009,1.504634171,2.226748798,1.374379196,1.679133157,0.912878006,1.513836912,0.78174202,2.166683463,1.247228797,1.419126531,1.687384475,1.950798441,1.881946221,2.389230386,2.282195014,2.477697332
0.927967921,1.20762409,1.633005821,0.935421598,1.384448043,1.013801614,1.471971555,1.581151087,0.735985778,1.48137722,1.462505402,1.476681876,1.554575226,1.755955904,1.929321106,1.550101619,1.263822371,1.414224525,1.073683217,1.471971555,1.633005821,1.241648327,0.978952599,1.467246112,2.43814204,1.763847881,1.940089494,2.684854762
1.457749274,1.111813957,1.354016897,1.047491878,1.787314738,1.105550167,1.699686347,1.374379196,2.157046572,1.32288591,1.136523952,1.317625906,1.296372482,1.364236037,1.867127516,1.874551511,1.855935841,1.589910994,1.452977578,1.922108666,2.07834343,1.099250685,1.111813957,0.94281635,3.066418686,1.870843196,2.198501369,3.070944768
1.961448921,1.136523952,1.006928303,1.56348404,1.092914893,0.94281635,1.190247298,1.428880093,1.263822371,1.699686347,1.674992255,1.369317009,1.166675711,1.662507666,1.404369182,1.196067613,1.27476476,1.550101619,1.166675711,1.620197734,2.114779317,1.354016897,1.567919465,1.545615064,2.318422596,1.602961098,1.736069013,2.640517055
0.971832849,1.247228797,1.374379196,1.160708021,1.092914893,1.679133157,1.291004457,1.572342377,0.920453887,1.333343669,1.65832525,1.013801614,1.687384475,1.666679587,1.957905198,1.452977578,1.504634171,1.993058907,1.33854191,1.409305469,1.911238973,1.111813957,2.111492945,1.957905198,1.034147487,1.576752884,2.300380123,1.707838367
1.342917436,1.201859742,1.213361054,1.433731992,1.25278441,0.897534425,1.932917235,1.433731992,1.224754366,1.58553709,1.649928613,0.978952599,2.041257276,1.645714229,1.8856327,1.419126531,1.369317009,1.633005821,1.576752884,1.674992255,1.307042394,1.911238973,1.317625906,1.674992255,2.07834343,0.927967921,1.767780657,2.573927488
0.894679642,1.27476476,0.986020941,0.950153553,2.254642354,1.086542157,1.190247298,1.624478317,1.72402677,1.649928613,1.25278441,1.683263872,1.317625906,1.645714229,1.69149504,1.509242556,1.559035997,1.567919465,1.160708021,1.783425038,1.821948383,1.615905812,1.56348404,2.486091587,2.217372972,2.502795638,1.964986253,2.020741607
1.089133371,0.935421598,0.666671835,1.148679634,1.224754366,1.333343669,1.067195646,1.72402677,1.258315494,1.576752884,1.740064574,1.576752884,1.844676268,1.359136072,1.359136072,1.086542157,1.509242556,1.795068851,1.280200882,1.527537073,1.092914893,1.184398382,1.348878294,2.306409963,1.711899819,2.179466367,2.981447082,2.936857797
1.006290004,0.79931145,1.241648327,1.594272898,1.559035997,0.889763418,1.160708021,1.736069013,1.641489025,1.280200882,1.348878294,1.825756012,1.748028298,1.679133157,1.224754366,1.184398382,1.649928613,1.247228797,1.615905812,1.48137722,1.462505402,1.486057728,1.092914893,3.064153138,0.94281635,1.79119599,2.153824694,1.196067613
0.982038489,0.849843174,0.978952599,1.748028298,1.359136072,1.280200882,1.296372482,2.104904807,1.837131548,1.711899819,1.25278441,1.581151087,1.69559564,1.333343669,1.148679634,0.927967921,2.147366434,1.48137722,0.726488789,1.509242556,1.384448043,1.312344819,1.911238973,1.333343669,2.006947988,1.649928613,1.572342377,2.088343536
0.564138162,1.241648327,1.307042394,0.912878006,0.971832849,1.20762409,1.775620077,1.060668394,2.088343536,1.333343669,1.448190159,1.160708021,0.849843174,1.67084109,1.190247298,1.148679634,1.148679634,1.936506685,1.280200882,1.58553709,1.428880093,1.996540236,2.098295985,1.69559564,2.386322009,2.497240036,1.787314738,2.403719484
0.803833147,1.034147487,1.224754366,1.006928303,1.744050981,1.504634171,1.545615064,0.993038972,1.486057728,1.438567527,1.359136072,1.354016897,1.744050981,1.343720041,1.369317009,1.296372482,1.20762409,1.798933374,1.567919465,1.348878294,2.260794187,1.637252917,2.14413001,2.791377343,2.134391291,1.589910994,2.830903237,2.101602994
0.88383464,1.130397093,1.067195646,0.912878006,1.034147487,1.054100725,1.263822371,1.620197734,1.67084109,1.666679587,1.379422806,1.067195646,1.550101619,1.554575226,1.892984123,1.452977578,1.359136072,1.448190159,1.703767233,1.247228797,1.124236845,1.719993953,0.88192394,1.509242556,1.986077944,1.840907773,1.863404426,2.061568794
1.006290004,1.312344819,1.285614018,1.354016897,1.073683217,0.978952599,1.17261303,1.567919465,1.471971555,1.541115447,1.013801614,1.986077944,1.500011628,1.317625906,1.409305469,1.443386862,1.060668394,1.572342377,1.086542157,2.051438173,1.269305357,1.067195646,1.674992255,1.476681876,1.196067613,1.795068851,2.455172343,2.40082866
0.867312909,1.17261303,1.15470949,1.699686347,1.679133157,0.866032117,0.950153553,1.047491878,1.124236845,1.433731992,0.745361771,1.247228797,1.703767233,1.307042394,1.269305357,1.576752884,1.379422806,1.291004457,1.740064574,1.236042663,1.424011663,2.147366434,1.620197734,2.098295985,1.486057728,1.922108666,1.79119599,3.097962398
1.149446581,1.364236037,1.490723541,1.060668394,1.559035997,0.707112263,2.037852341,1.296372482,1.541115447,1.184398382,1.711899819,1.317625906,1.384448043,2.236085312,1.732064234,1.15470949,1.27476476,0.986020941,1.25278441,1.142617958,1.536602655,1.61160246,2.508338935,2.207957333,1.787314738,2.207957333,1.369317009,2.915498548
0.926453257,0.978952599,1.105550167,1.312344819,1.241648327,1.111813957,1.263822371,2.285235915,1.759906316,1.348878294,1.291004457,1.142617958,1.576752884,1.291004457,1.394444187,1.409305469,1.649928613,1.196067613,0.735985778,1.550101619,1.518417367,1.495374796,2.003484744,1.65413226,2.491672047,1.993058907,2.690022918,1.359136072
1.174347231,0.950153553,1.201859742,1.748028298,1.013801614,0.726488789,1.364236037,1.476681876,1.118042656,1.61160246,1.333343669,1.645714229,1.296372482,1.184398382,1.404369182,1.099250685,1.567919465,1.602961098,1.589910994,1.645714229,1.518417367,1.522984046,2.781408106,1.947235336,1.666679587,2.081682137,1.703767233,2.239188832
0.766996579,0.912878006,1.699686347,1.291004457,1.428880093,2.061568794,1.118042656,1.394444187,0.697222094,1.047491878,1.594272898,1.384448043,1.62874765,1.620197734,1.384448043,1.58553709,1.379422806,1.795068851,0.897534425,1.900307106,2.189004558,1.947235336,2.017302044,1.184398382,1.751996585,1.23041146,1.69149504,1.550101619
1.080242338,1.545615064,1.333343669,1.20762409,1.559035997,1.15470949,1.32288591,1.545615064,1.554575226,1.263822371,1.23041146,1.486057728,1.369317009,1.513836912,1.58553709,1.034147487,1.359136072,1.518417367,1.241648327,0.874014149,1.379422806,1.637252917,1.136523952,2.420991942,2.511105995,2.700329557,2.134391291,1.56348404
1.302821279,0.645502228,1.020628638,1.307042394,1.8856327,1.15470949,1.369317009,1.467246112,1.545615064,1.328125083,1.280200882,1.196067613,1.20762409,1.814309153,1.755955904,1.467246112,1.034147487,1.699686347,1.844676268,1.541115447,0.897534425,1.364236037,1.495374796,1.732064234,1.581151087,1.728050175,1.409305469,2.955714221
0.714934811,1.79119599,1.124236845,1.662507666,1.65832525,1.160708021,1.394444187,1.312344819,0.824964306,1.359136072,1.536602655,2.223627915,0.912878006,1.602961098,1.748028298,1.744050981,1.840907773,1.354016897,1.213361054,1.130397093,1.56348404,1.711899819,0.897534425,1.802789613,1.32288591,1.859673883,1.972041882,1.33854191
0.957172719,2.091666281,1.69149504,1.142617958,1.307042394,1.384448043,1.798933374,1.328125083,1.241648327,1.312344819,1.196067613,1.509242556,0.849843174,1.476681876,1.532076569,1.092914893,1.034147487,1.56348404,1.099250685,1.744050981,1.476681876,1.213361054,1.15470949,1.889311987,1.291004457,2.297359268,2.211100334,2.896380319
0.931643512,1.620197734,1.000007752,1.748028298,1.58553709,1.20762409,1.20762409,1.554575226,1.5986229,1.067195646,1.241648327,1.166675711,1.476681876,1.615905812,1.438567527,1.241648327,1.428880093,1.522984046,1.241648327,1.798933374,1.160708021,1.20762409,1.166675711,1.364236037,1.896649149,1.878252505,1.5986229,3.048247156
1.412907342,1.471971555,1.148679634,1.105550167,1.504634171,0.874014149,1.099250685,1.359136072,1.201859742,0.935421598,2.179466367,1.554575226,1.258315494,1.536602655,1.333343669,1.328125083,1.15470949,1.527537073,1.241648327,1.438567527,1.307042394,1.457749274,1.130397093,2.309418979,1.620197734,1.518417367,2.380494596,2.017302044
0.572621919,1.269305357,1.280200882,1.027410298,0.866032117,1.184398382,1.32288591,2.003484744,2.300380123,1.527537073,1.236042663,2.010405265,1.374379196,1.384448043,1.607287586,1.775620077,1.374379196,2.251560135,1.241648327,1.572342377,2.403719484,1.317625906,1.674992255,1.972041882,1.448190159,2.198501369,2.254642354,2.576624113
1.25762289,1.034147487,1.541115447,1.409305469,1.258315494,1.105550167,1.550101619,1.067195646,1.196067613,1.280200882,1.711899819,1.364236037,1.389455104,1.602961098,2.214238874,1.409305469,1.285614018,1.374379196,1.594272898,1.48137722,2.669290255,1.399415484,1.589910994,1.707838367,1.615905812,1.840907773,2.743700875,1.504634171
0.628811445,1.594272898,1.541115447,1.060668394,1.291004457,0.964660553,0.874014149,1.111813957,1.840907773,1.72402677,1.364236037,1.424011663,1.589910994,1.30171837,1.236042663,1.33854191,1.21907102,1.740064574,1.374379196,1.550101619,2.426722108,1.099250685,1.666679587,1.285614018,1.751996585,1.907601978,2.051438173,2.245383004
0.84478145,1.30171837,0.866032117,1.291004457,1.307042394,0.697222094,1.806637621,1.607287586,1.567919465,1.922108666,1.703767233,1.649928613,1.821948383,1.20762409,1.607287586,1.374379196,1.394444187,1.394444187,1.457749274,1.996540236,1.443386862,1.291004457,2.07834343,2.549529521,1.399415484,1.550101619,1.940089494,1.522984046
0.856121306,1.840907773,1.699686347,1.092914893,1.000007752,1.291004457,1.130397093,0.986020941,2.432438776,2.098295985,1.21907102,1.285614018,1.567919465,1.662507666,1.979072356,1.536602655,0.964660553,1.389455104,1.354016897,1.545615064,1.947235336,1.000007752,2.446672009,1.263822371,1.23041146,1.821948383,2.327391382,2.6588633
0.63643368,1.054100725,1.32288591,1.374379196,1.020628638,1.641489025,1.184398382,1.047491878,1.23041146,1.471971555,2.088343536,1.384448043,1.62874765,1.48137722,1.073683217,2.037852341,1.348878294,1.404369182,1.379422806,1.296372482,1.241648327,1.615905812,1.471971555,1.433731992,2.522143877,2.483296655,1.982578244,2.76638689
0.760683742,0.735985778,1.81047745,0.986020941,1.136523952,1.674992255,1.711899819,0.993038972,1.433731992,1.443386862,1.296372482,1.034147487,1.56348404,1.728050175,2.121336788,1.81813278,1.136523952,1.409305469,0.726488789,1.379422806,2.081682137,1.715951659,1.428880093,2.098295985,2.932124744,1.81047745,1.65413226,2.869884807
1.048530179,1.086542157,1.130397093,0.857975829,1.060668394,1.476681876,1.343720041,1.433731992,1.490723541,0.857975829,1.65413226,1.624478317,1.15470949,1.419126531,1.379422806,1.307042394,1.513836912,1.379422806,1.034147487,1.348878294,1.317625906,1.364236037,1.907601978,3.1972458,1.58553709,1.054100725,2.101602994,2.380494596
1.025278283,0.986020941,1.414224525,0.935421598,1.317625906,1.034147487,1.581151087,1.69149504,1.462505402,1.317625906,1.17261303,1.178520438,1.687384475,1.111813957,1.269305357,2.29130561,1.545615064,1.33854191,0.81650291,1.269305357,2.285235915,0.971832849,1.522984046,2.294334435,2.508338935,2.321416042,2.198501369,2.666687339
1.546515759,1.369317009,1.471971555,1.25278441,1.476681876,1.364236037,1.067195646,1.33854191,1.328125083,1.67084109,1.20762409,1.092914893,2.232977478,1.060668394,1.099250685,1.118042656,1.196067613,1.84843708,1.467246112,1.914869059,1.607287586,1.384448043,1.006928303,2.297359268,2.843142391,1.936506685,1.989571487,2.771403008
1.186601621,1.166675711,0.912878006,1.21907102,1.874551511,1.424011663,1.69149504,1.224754366,1.160708021,2.034441707,1.142617958,1.333343669,1.166675711,1.348878294,1.795068851,1.409305469,1.989571487,1.572342377,1.736069013,1.006928303,1.554575226,1.950798441,1.798933374,1.615905812,2.037852341,1.624478317,2.121336788,2.266929325
0.785630791,0.935421598,0.687189598,1.099250685,1.968517228,0.874014149,1.15470949,1.013801614,1.364236037,1.719993953,1.874551511,2.327391382,1.130397093,1.467246112,0.935421598,1.438567527,0.993038972,1.32288591,1.674992255,1.419126531,1.495374796,1.258315494,2.541344814,1.787314738,2.535873667,1.394444187,1.748028298,2.163475935
0.926453257,1.258315494,0.889763418,0.920453887,1.428880093,0.735985778,1.213361054,1.124236845,1.81047745,1.48137722,1.452977578,1.414224525,1.067195646,1.452977578,1.317625906,1.409305469,1.389455104,1.404369182,1.33854191,1.452977578,1.448190159,1.196067613,2.010405265,1.943665699,1.806637621,2.46927454,2.435292078,2.816146039
1.115381314,0.81650291,1.047491878,1.32288591,1.536602655,0.964660553,1.092914893,1.896649149,1.467246112,1.148679634,1.589910994,1.160708021,1.25278441,1.448190159,1.291004457,1.369317009,1.67084109,1.870843196,1.424011663,1.67084109,1.67084109,1.620197734,1.184398382,1.23041146,2.098295985,1.821948383,1.594272898,2.160263646
0.915984523,1.707838367,1.471971555,1.438567527,1.404369182,1.067195646,1.513836912,1.296372482,1.527537073,1.20762409,1.802789613,1.384448043,1.160708021,1.929321106,1.740064574,1.32288591,0.94281635,1.307042394,1.763847881,1.61160246,1.719993953,1.433731992,1.637252917,1.674992255,2.257720366,2.024175325,2.637885747,2.051438173
1.19065839,1.662507666,1.118042656,1.296372482,1.25278441,1.384448043,1.17261303,1.312344819,1.224754366,1.740064574,1.399415484,1.312344819,1.567919465,1.719993953,1.105550167,2.051438173,1.532076569,2.166683463,1.013801614,1.414224525,1.798933374,1.118042656,1.269305357,1.490723541,1.624478317,1.424011663,1.940089494,2.440988675
1.132542034,1.280200882,1.136523952,1.241648327,1.285614018,0.986020941,1.343720041,1.863404426,0.94281635,1.550101619,1.409305469,2.031025346,1.81813278,1.715951659,1.541115447,1.359136072,1.567919465,1.576752884,1.855935841,1.213361054,1.32288591,1.545615064,1.178520438,2.114779317,2.763875417,1.72402677,1.687384475,2.39793435
